cp,nombre,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
50160,Mallén,32,31,44,24,27,30,31,27,27,31,19,30,29,21,11,20,31,18,36,22,29,23,17,19,9,8,2,9,8,3,4,1,1,1,0,0
50157,Malón,6,3,1,5,2,2,5,5,4,1,5,7,4,2,6,6,4,2,2,4,4,3,3,2,0,0,5,0,2,1,0,2,0,0,0,0
50159,Maluenda,5,8,15,15,8,12,15,6,15,10,11,10,10,8,8,6,11,4,11,8,9,10,6,5,6,4,6,6,2,1,1,1,1,1,0,0
50161,Manchones,2,1,3,2,1,2,2,1,5,3,1,3,6,1,1,1,1,1,1,3,1,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0
50162,Mara,3,0,0,0,2,3,0,2,0,2,3,2,5,2,2,3,7,3,1,4,3,5,2,1,3,1,2,0,0,1,1,1,0,0,0,0
50163,María de Huerva,23,37,18,34,22,20,22,18,16,23,10,14,12,9,8,14,14,11,15,5,9,10,12,7,12,10,8,2,3,2,2,5,0,2,1,1
50902,Marracos,2,0,1,1,1,2,0,2,3,2,5,2,2,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50164,Mediana de Aragón,6,9,8,6,6,7,4,5,3,6,3,5,6,3,2,4,2,6,1,4,3,6,2,2,2,2,3,1,2,1,0,1,0,2,0,0
50165,Mequinenza,23,22,19,26,24,22,23,25,21,25,30,25,35,14,25,26,27,23,21,16,18,14,14,12,9,12,7,6,4,3,0,2,0,2,0,1
50166,Mesones de Isuela,6,1,4,4,3,5,1,4,5,4,2,1,5,9,9,4,5,4,2,4,3,4,4,3,1,5,1,0,2,0,0,2,0,0,0,0
50167,Mezalocha,6,4,2,1,3,6,1,3,4,2,3,3,5,4,2,4,6,3,5,3,2,3,2,1,4,1,0,1,1,3,0,0,0,0,0,0
50168,Mianos,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
50169,Miedes de Aragón,3,6,7,4,8,2,4,4,5,5,6,7,3,2,6,6,8,4,6,4,3,8,9,5,5,0,6,2,1,0,0,0,0,0,0,1
50170,Monegrillo,9,5,11,6,6,5,6,5,4,5,6,4,6,4,8,5,5,5,5,4,4,3,2,3,0,2,2,0,1,2,0,2,0,1,0,0
