year,name,cp,nacidos,defunciones,saldo
2012,Teruel,Martín del Río (44144),2,6,-4
2012,Teruel,Mas de las Matas (44145),10,31,-21
2012,Teruel,Mata de los Olmos (La) (44146),4,2,2
2012,Teruel,Mazaleón (44147),4,6,-2
2012,Teruel,Mezquita de Jarque (44148),1,2,-1
2012,Teruel,Mirambel (44149),1,3,-2
2012,Teruel,Miravete de la Sierra (44150),0,2,-2
2012,Teruel,Molinos (44151),4,5,-1
2012,Teruel,Monreal del Campo (44153),26,41,-15
2012,Teruel,Monroyo (44154),1,4,-3
2012,Teruel,Montalbán (44155),5,9,-4
2012,Teruel,Monteagudo del Castillo (44156),0,1,-1
2012,Teruel,Mora de Rubielos (44158),14,17,-3
2012,Teruel,Moscardón (44159),1,1,0
2012,Teruel,Mosqueruela (44160),2,5,-3
2012,Teruel,Muniesa (44161),3,18,-15
2012,Teruel,Noguera de Albarracín (44163),0,3,-3
2012,Teruel,Nogueruelas (44165),0,2,-2
2012,Teruel,Obón (44167),0,1,-1
2012,Teruel,Odón (44168),0,2,-2
2012,Teruel,Ojos Negros (44169),2,10,-8
2012,Teruel,Olba (44171),2,1,1
2012,Teruel,Oliete (44172),0,5,-5
2012,Teruel,Olmos (Los) (44173),1,1,0
2012,Teruel,Orihuela del Tremedal (44174),4,5,-1
2012,Teruel,Orrios (44175),0,4,-4
2012,Teruel,Palomar de Arroyos (44176),0,1,-1
2012,Teruel,Pancrudo (44177),0,2,-2
2012,Teruel,Parras de Castellote (Las) (44178),0,3,-3
2012,Teruel,Peracense (44180),0,2,-2
2012,Teruel,Peralejos (44181),0,1,-1
2012,Teruel,Perales del Alfambra (44182),1,2,-1
2012,Teruel,Peñarroya de Tastavins (44179),6,5,1
2012,Teruel,Plou (44184),1,,1
2012,Teruel,Pobo (El) (44185),1,3,-2
2012,Teruel,Portellada (La) (44187),0,6,-6
2012,Teruel,Pozondón (44189),0,3,-3
2012,Teruel,Puebla de Híjar (La) (44191),6,23,-17
2012,Teruel,Puebla de Valverde (La) (44192),7,5,2
2012,Teruel,Puertomingalvo (44193),0,2,-2
2012,Teruel,Rillo (44195),1,2,-1
2012,Teruel,Riodeva (44196),0,,0
2012,Teruel,Royuela (44198),0,2,-2
2012,Teruel,Rubiales (44199),0,2,-2
2012,Teruel,Rubielos de la Cérida (44200),0,1,-1
2012,Teruel,Rubielos de Mora (44201),3,6,-3
2012,Teruel,Ráfales (44194),2,3,-1
2012,Teruel,Ródenas (44197),1,2,-1
2012,Teruel,Samper de Calanda (44205),1,8,-7
2012,Teruel,San Martín del Río (44207),1,4,-3
2012,Teruel,Santa Eulalia (44209),5,21,-16
2012,Teruel,Sarrión (44210),17,9,8
2012,Teruel,Segura de los Baños (44211),0,1,-1
2012,Teruel,Seno (44212),0,2,-2
2012,Teruel,Singra (44213),0,1,-1
2012,Teruel,Terriente (44215),1,4,-3
2012,Teruel,Teruel (44216),331,318,13
2012,Teruel,Tormón (44218),0,1,-1
2012,Teruel,Tornos (44219),0,2,-2
2012,Teruel,Torralba de los Sisones (44220),1,5,-4
2012,Teruel,Torre de Arcas (44223),0,2,-2
2012,Teruel,Torre de las Arcas (44224),1,,1
2012,Teruel,Torre del Compte (44225),0,6,-6
2012,Teruel,Torre los Negros (44227),0,1,-1
2012,Teruel,Torrecilla de Alcañiz (44221),0,6,-6
2012,Teruel,Torrelacárcel (44226),1,4,-3
2012,Teruel,Torremocha de Jiloca (44228),0,4,-4
2012,Teruel,Torres de Albarracín (44229),2,3,-1
2012,Teruel,Torrevelilla (44230),2,3,-1
2012,Teruel,Torrijas (44231),0,3,-3
2012,Teruel,Torrijo del Campo (44232),3,5,-2
2012,Teruel,Tramacastiel (44234),0,3,-3
2012,Teruel,Tramacastilla (44235),0,3,-3
2012,Teruel,Tronchón (44236),0,1,-1
2012,Teruel,Urrea de Gaén (44237),2,8,-6
2012,Teruel,Utrillas (44238),36,25,11
2012,Teruel,Valbona (44240),1,6,-5
2012,Teruel,Valdealgorfa (44241),3,5,-2
2012,Teruel,Valdecuenca (44243),0,1,-1
2012,Teruel,Valdelinares (44244),1,,1
2012,Teruel,Valdeltormo (44245),2,5,-3
2012,Teruel,Valderrobres (44246),22,37,-15
2012,Teruel,Valjunquera (44247),2,9,-7
2012,Teruel,Veguillas de la Sierra (44250),0,2,-2
2012,Teruel,Villafranca del Campo (44251),1,5,-4
2012,Teruel,Villar del Cobo (44257),1,,1
2012,Teruel,Villar del Salz (44258),0,2,-2
2012,Teruel,Villarluengo (44260),3,1,2
2012,Teruel,Villarquemado (44261),4,12,-8
2012,Teruel,Villarroya de los Pinares (44262),0,1,-1
2012,Teruel,Villastar (44263),11,1,10
2012,Teruel,Villel (44264),2,7,-5
2012,Teruel,Vinaceite (44265),1,6,-5
2012,Teruel,Visiedo (44266),0,2,-2
2012,Zaragoza,Abanto (50001),0,6,-6
2012,Zaragoza,Acered (50002),0,3,-3
2012,Zaragoza,Aguarón (50004),0,17,-17
2012,Zaragoza,Aguilón (50005),0,3,-3
2012,Zaragoza,Agón (50003),0,5,-5
2012,Zaragoza,Ainzón (50006),6,27,-21
2012,Zaragoza,Alagón (50008),73,78,-5
2012,Zaragoza,Alarba (50009),0,3,-3
2012,Zaragoza,Alberite de San Juan (50010),0,3,-3
2012,Zaragoza,Albeta (50011),0,1,-1
2012,Zaragoza,Alborge (50012),0,2,-2
2012,Zaragoza,Alcalá de Ebro (50013),2,2,0
2012,Zaragoza,Alcalá de Moncayo (50014),1,3,-2
2012,Zaragoza,Alconchel de Ariza (50015),0,1,-1
2012,Zaragoza,Aldehuela de Liestos (50016),0,2,-2
2012,Zaragoza,Alfajarín (50017),34,18,16
2012,Zaragoza,Alfamén (50018),10,17,-7
2012,Zaragoza,Alforque (50019),0,1,-1
2012,Zaragoza,Alhama de Aragón (50020),3,16,-13
2012,Zaragoza,Almochuel (50021),0,1,-1
2012,Zaragoza,Almolda (La) (50022),1,4,-3
2012,Zaragoza,Almonacid de la Cuba (50023),0,3,-3
2012,Zaragoza,Almonacid de la Sierra (50024),3,16,-13
2012,Zaragoza,Almunia de Doña Godina (La) (50025),79,96,-17
2012,Zaragoza,Alpartir (50026),3,9,-6
2012,Zaragoza,Ambel (50027),2,5,-3
2012,Zaragoza,Anento (50028),0,1,-1
2012,Zaragoza,Aniñón (50029),4,9,-5
2012,Zaragoza,Aranda de Moncayo (50031),0,3,-3
2012,Zaragoza,Ardisa (50033),0,1,-1
2012,Zaragoza,Ariza (50034),9,32,-23
2012,Zaragoza,Arándiga (50032),1,3,-2
2012,Zaragoza,Asín (50036),0,3,-3
2012,Zaragoza,Atea (50037),0,4,-4
2012,Zaragoza,Ateca (50038),7,23,-16
2012,Zaragoza,Azuara (50039),1,11,-10
2012,Zaragoza,Añón de Moncayo (50030),0,8,-8
2012,Zaragoza,Badules (50040),1,,1
2012,Zaragoza,Bardallur (50044),2,4,-2
2012,Zaragoza,Belchite (50045),12,21,-9
2012,Zaragoza,Belmonte de Gracián (50046),0,6,-6
2012,Zaragoza,Berrueco (50048),0,1,-1
2012,Zaragoza,Biel (50901),0,4,-4
2012,Zaragoza,Bijuesca (50050),0,2,-2
2012,Zaragoza,Biota (50051),7,22,-15
2012,Zaragoza,Bisimbre (50052),0,1,-1
2012,Zaragoza,Boquiñeni (50053),3,18,-15
2012,Zaragoza,Borja (50055),37,57,-20
2012,Zaragoza,Botorrita (50056),3,7,-4
2012,Zaragoza,Brea de Aragón (50057),12,23,-11
2012,Zaragoza,Bubierca (50058),0,3,-3
2012,Zaragoza,Bujaraloz (50059),13,16,-3
2012,Zaragoza,Bulbuente (50060),0,6,-6
2012,Zaragoza,Bureta (50061),1,2,-1
2012,Zaragoza,Burgo de Ebro (El) (50062),24,14,10
2012,Zaragoza,Buste (El) (50063),0,1,-1
2012,Zaragoza,Bárboles (50043),1,2,-1
2012,Zaragoza,Cabañas de Ebro (50064),2,7,-5
2012,Zaragoza,Cadrete (50066),37,22,15
2012,Zaragoza,Calatayud (50067),163,248,-85
2012,Zaragoza,Calatorao (50068),20,19,1
2012,Zaragoza,Calcena (50069),0,1,-1
2012,Zaragoza,Calmarza (50070),0,2,-2
2012,Zaragoza,Campillo de Aragón (50071),0,2,-2
2012,Zaragoza,Carenas (50072),1,4,-3
2012,Zaragoza,Cariñena (50073),36,57,-21
2012,Zaragoza,Caspe (50074),102,95,7
2012,Zaragoza,Castejón de Alarba (50075),1,3,-2
2012,Zaragoza,Castejón de las Armas (50076),0,4,-4
2012,Zaragoza,Castejón de Valdejasa (50077),0,6,-6
2012,Zaragoza,Castiliscar (50078),1,6,-5
2012,Zaragoza,Cervera de la Cañada (50079),3,6,-3
2012,Zaragoza,Cetina (50081),4,15,-11
2012,Zaragoza,Chiprana (50092),3,9,-6
2012,Zaragoza,Chodes (50093),0,5,-5
2012,Zaragoza,Cimballa (50082),1,3,-2
2012,Zaragoza,Cinco Olivas (50083),0,1,-1
2012,Zaragoza,Codo (50085),0,3,-3
2012,Zaragoza,Codos (50086),1,2,-1
2012,Zaragoza,Cosuenda (50088),2,3,-1
2012,Zaragoza,Cuarte de Huerva (50089),256,42,214
2012,Zaragoza,Cubel (50090),0,1,-1
2012,Zaragoza,Cuerlas (Las) (50091),0,2,-2
2012,Zaragoza,Daroca (50094),12,51,-39
2012,Zaragoza,Ejea de los Caballeros (50095),129,201,-72
2012,Zaragoza,Embid de Ariza (50096),0,1,-1
2012,Zaragoza,Encinacorba (50098),0,5,-5
2012,Zaragoza,Erla (50100),1,4,-3
2012,Zaragoza,Escatrón (50101),6,19,-13
2012,Zaragoza,Fabara (50102),12,11,1
2012,Zaragoza,Farlete (50104),0,7,-7
2012,Zaragoza,Fayos (Los) (50106),3,2,1
2012,Zaragoza,Fayón (50105),5,4,1
2012,Zaragoza,Figueruelas (50107),6,13,-7
2012,Zaragoza,Frago (El) (50109),0,1,-1
2012,Zaragoza,Frasno (El) (50110),0,4,-4
2012,Zaragoza,Fréscano (50111),0,3,-3
2012,Zaragoza,Fuendejalón (50113),8,12,-4
2012,Zaragoza,Fuendetodos (50114),1,2,-1
2012,Zaragoza,Fuentes de Ebro (50115),44,33,11
2012,Zaragoza,Fuentes de Jiloca (50116),0,7,-7
2012,Zaragoza,Gallocanta (50117),1,,1
2012,Zaragoza,Gallur (50118),13,34,-21
2012,Zaragoza,Gelsa (50119),9,18,-9
2012,Zaragoza,Godojos (50120),0,1,-1
2012,Zaragoza,Gotor (50121),0,3,-3
2012,Zaragoza,Grisel (50122),2,1,1
2012,Zaragoza,Grisén (50123),7,6,1
2012,Zaragoza,Herrera de los Navarros (50124),1,4,-3
2012,Zaragoza,Ibdes (50125),2,8,-6
2012,Zaragoza,Illueca (50126),18,25,-7
2012,Zaragoza,Jaraba (50129),6,3,3
2012,Zaragoza,Jarque de Moncayo (50130),3,7,-4
2012,Zaragoza,Jaulín (50131),0,15,-15
2012,Zaragoza,Joyosa (La) (50132),16,5,11
2012,Zaragoza,Lagata (50133),0,1,-1
2012,Zaragoza,Langa del Castillo (50134),1,2,-1
2012,Zaragoza,Layana (50135),1,2,-1
2012,Zaragoza,Lechón (50138),0,1,-1
2012,Zaragoza,Leciñena (50137),10,18,-8
2012,Zaragoza,Letux (50139),0,6,-6
2012,Zaragoza,Litago (50140),0,4,-4
2012,Zaragoza,Lituénigo (50141),0,5,-5
2012,Zaragoza,Lobera de Onsella (50142),0,1,-1
2012,Zaragoza,Longares (50143),7,9,-2
2012,Zaragoza,Lucena de Jalón (50146),3,3,0
2012,Zaragoza,Luceni (50147),11,12,-1
2012,Zaragoza,Luesia (50148),0,5,-5
2012,Zaragoza,Lumpiaque (50150),11,14,-3
2012,Zaragoza,Luna (50151),3,15,-12
2012,Zaragoza,Lécera (50136),3,13,-10
2012,Zaragoza,Maella (50152),7,18,-11
2012,Zaragoza,Magallón (50153),6,31,-25
2012,Zaragoza,Mainar (50154),0,6,-6
2012,Zaragoza,Malanquilla (50155),0,1,-1
2012,Zaragoza,Maleján (50156),1,2,-1
2012,Zaragoza,Mallén (50160),27,29,-2
2012,Zaragoza,Maluenda (50159),5,13,-8
2012,Zaragoza,Malón (50157),2,8,-6
2012,Zaragoza,Manchones (50161),0,2,-2
2012,Zaragoza,Mara (50162),2,5,-3
2012,Zaragoza,María de Huerva (50163),96,28,68
2012,Zaragoza,Mediana de Aragón (50164),1,10,-9
2012,Zaragoza,Mequinenza (50165),21,25,-4
2012,Zaragoza,Mesones de Isuela (50166),1,5,-4
2012,Zaragoza,Mezalocha (50167),0,5,-5
2012,Zaragoza,Mianos (50168),0,2,-2
2012,Zaragoza,Miedes de Aragón (50169),1,4,-3
2012,Zaragoza,Monegrillo (50170),1,7,-6
2012,Zaragoza,Moneva (50171),0,1,-1
2012,Zaragoza,Monreal de Ariza (50172),0,2,-2
2012,Zaragoza,Monterde (50173),0,3,-3
2012,Zaragoza,Montón (50174),0,2,-2
2012,Zaragoza,Morata de Jalón (50175),7,17,-10
2012,Zaragoza,Morata de Jiloca (50176),1,5,-4
2012,Zaragoza,Moros (50178),0,11,-11
2012,Zaragoza,Morés (50177),2,11,-9
2012,Zaragoza,Moyuela (50179),0,10,-10
2012,Zaragoza,Mozota (50180),1,,1
2012,Zaragoza,Muel (50181),12,16,-4
2012,Zaragoza,Muela (La) (50182),85,17,68
2012,Zaragoza,Munébrega (50183),0,8,-8
2012,Zaragoza,Murero (50184),2,2,0
2012,Zaragoza,Murillo de Gállego (50185),0,3,-3
2012,Zaragoza,Nonaspe (50189),4,7,-3
2012,Zaragoza,Novallas (50190),8,9,-1
2012,Zaragoza,Novillas (50191),3,13,-10
2012,Zaragoza,Nuez de Ebro (50193),11,5,6
2012,Zaragoza,Nuévalos (50192),5,4,1
2012,Zaragoza,Olvés (50194),0,6,-6
2012,Zaragoza,Orcajo (50195),0,2,-2
2012,Zaragoza,Orera (50196),1,4,-3
2012,Zaragoza,Orés (50197),0,2,-2
2012,Zaragoza,Osera de Ebro (50199),1,16,-15
2012,Zaragoza,Paniza (50200),4,7,-3
2012,Zaragoza,Paracuellos de Jiloca (50201),1,4,-3
2012,Zaragoza,Paracuellos de la Ribera (50202),0,8,-8
2012,Zaragoza,Pastriz (50203),9,17,-8
2012,Zaragoza,Pedrola (50204),38,36,2
2012,Zaragoza,Pedrosas (Las) (50205),0,1,-1
2012,Zaragoza,Perdiguera (50206),3,12,-9
2012,Zaragoza,Piedratajada (50207),0,1,-1
2012,Zaragoza,Pina de Ebro (50208),26,24,2
2012,Zaragoza,Pinseque (50209),60,51,9
2012,Zaragoza,Plasencia de Jalón (50211),0,6,-6
2012,Zaragoza,Pleitas (50212),0,2,-2
2012,Zaragoza,Plenas (50213),0,2,-2
2012,Zaragoza,Pozuelo de Aragón (50216),1,4,-3
2012,Zaragoza,Pradilla de Ebro (50217),4,7,-3
2012,Zaragoza,Puebla de Albortón (50218),3,2,1
2012,Zaragoza,Puebla de Alfindén (La) (50219),108,18,90
2012,Zaragoza,Puendeluna (50220),2,,2
2012,Zaragoza,Quinto (50222),19,25,-6
2012,Zaragoza,Remolinos (50223),2,15,-13
2012,Zaragoza,Ricla (50225),22,22,0
2012,Zaragoza,Romanos (50227),0,1,-1
2012,Zaragoza,Rueda de Jalón (50228),0,4,-4
2012,Zaragoza,Salillas de Jalón (50231),4,3,1
2012,Zaragoza,Salvatierra de Esca (50232),2,,2
2012,Zaragoza,Samper del Salz (50233),0,2,-2
2012,Zaragoza,San Martín de la Virgen de Moncayo (50234),1,1,0
2012,Zaragoza,San Mateo de Gállego (50235),34,31,3
2012,Zaragoza,Santa Cruz de Grío (50236),0,4,-4
2012,Zaragoza,Santa Cruz de Moncayo (50237),3,1,2
2012,Zaragoza,Saviñán (50241),3,17,-14
2012,Zaragoza,Sediles (50242),0,1,-1
2012,Zaragoza,Sestrica (50243),0,3,-3
2012,Zaragoza,Sierra de Luna (50244),0,4,-4
2012,Zaragoza,Sigüés (50245),2,5,-3
2012,Zaragoza,Sisamón (50246),0,1,-1
2012,Zaragoza,Sobradiel (50247),13,8,5
2012,Zaragoza,Sos del Rey Católico (50248),7,8,-1
2012,Zaragoza,Sádaba (50230),6,45,-39
2012,Zaragoza,Sástago (50240),9,18,-9
2012,Zaragoza,Tabuenca (50249),0,4,-4
2012,Zaragoza,Tarazona (50251),90,128,-38
2012,Zaragoza,Tauste (50252),47,77,-30
2012,Zaragoza,Terrer (50253),0,11,-11
2012,Zaragoza,Tierga (50254),0,4,-4
2012,Zaragoza,Tobed (50255),0,6,-6
2012,Zaragoza,Torralba de Ribota (50257),0,3,-3
2012,Zaragoza,Torrehermosa (50259),0,1,-1
2012,Zaragoza,Torrellas (50261),0,11,-11
2012,Zaragoza,Torres de Berrellén (50262),9,15,-6
2012,Zaragoza,Torrijo de la Cañada (50263),0,9,-9
2012,Zaragoza,Tosos (50264),0,3,-3
2012,Zaragoza,Trasobares (50266),0,4,-4
2012,Zaragoza,Uncastillo (50267),3,18,-15
2012,Zaragoza,Undués de Lerda (50268),0,1,-1
2012,Zaragoza,Urrea de Jalón (50269),3,6,-3
2012,Zaragoza,Used (50271),0,8,-8
2012,Zaragoza,Utebo (50272),255,89,166
2012,Zaragoza,Val de San Martín (50274),0,2,-2
2012,Zaragoza,Valdehorna (50273),0,4,-4
2012,Zaragoza,Valmadrid (50275),1,2,-1
2012,Zaragoza,Valpalmas (50276),0,3,-3
2012,Zaragoza,Valtorres (50277),0,1,-1
2012,Zaragoza,Velilla de Ebro (50278),2,3,-1
2012,Zaragoza,Velilla de Jiloca (50279),0,5,-5
2012,Zaragoza,Vera de Moncayo (50280),3,13,-10
2012,Zaragoza,Vierlas (50281),0,4,-4
2012,Zaragoza,Villafeliche (50284),0,4,-4
2012,Zaragoza,Villafranca de Ebro (50285),3,13,-10
2012,Zaragoza,Villalba de Perejil (50286),0,5,-5
2012,Zaragoza,Villalengua (50287),4,4,0
2012,Zaragoza,Villamayor de Gállego (50903),7,23,-16
2012,Zaragoza,Villanueva de Gállego (50288),34,30,4
2012,Zaragoza,Villanueva de Huerva (50290),1,11,-10
2012,Zaragoza,Villanueva de Jiloca (50289),0,2,-2
2012,Zaragoza,Villar de los Navarros (50291),0,3,-3
2012,Zaragoza,Villarreal de Huerva (50292),1,2,-1
2012,Zaragoza,Villarroya de la Sierra (50293),4,14,-10
2012,Zaragoza,Villarroya del Campo (50294),0,2,-2
2012,Zaragoza,Vilueña (La) (50282),0,1,-1
2012,Zaragoza,Vistabella (50295),0,1,-1
2012,Zaragoza,Zaida (La) (50296),1,6,-5
2012,Zaragoza,Zaragoza (50297),6314,6159,155
2012,Zaragoza,Zuera (50298),68,56,12
2012,Zaragoza,Épila (50099),52,44,8
2011,Huesca,Abiego (22001),2,2,0
2011,Huesca,Abizanda (22002),0,1,-1
2011,Huesca,Adahuesca (22003),0,,0
2011,Huesca,Agüero (22004),0,4,-4
2011,Huesca,Albalate de Cinca (22007),6,19,-13
2011,Huesca,Albalatillo (22008),1,4,-3
2011,Huesca,Albelda (22009),2,11,-9
2011,Huesca,Albero Bajo (22012),0,3,-3
2011,Huesca,Alberuela de Tubo (22013),0,5,-5
2011,Huesca,Alcalá de Gurrea (22014),0,6,-6
2011,Huesca,Alcalá del Obispo (22015),2,3,-1
2011,Huesca,Alcampell (22016),4,10,-6
2011,Huesca,Alcolea de Cinca (22017),6,17,-11
2011,Huesca,Alcubierre (22018),1,13,-12
2011,Huesca,Alerre (22019),1,6,-5
2011,Huesca,Alfántega (22020),1,1,0
2011,Huesca,Almudévar (22021),24,31,-7
2011,Huesca,Almunia de San Juan (22022),2,8,-6
2011,Huesca,Almuniente (22023),4,4,0
2011,Huesca,Alquézar (22024),1,1,0
2011,Huesca,Altorricón (22025),6,16,-10
2011,Huesca,Angüés (22027),1,15,-14
2011,Huesca,Ansó (22028),0,8,-8
2011,Huesca,Antillón (22029),0,1,-1
2011,Huesca,Aragüés del Puerto (22032),0,2,-2
2011,Huesca,Argavieso (22036),1,2,-1
2011,Huesca,Arguis (22037),0,,0
2011,Huesca,Arén (22035),2,5,-3
2011,Huesca,Ayerbe (22039),5,14,-9
2011,Huesca,Azanuy-Alins (22040),1,3,-2
2011,Huesca,Azlor (22042),1,3,-2
2011,Huesca,Aínsa-Sobrarbe (22907),24,18,6
2011,Huesca,Aísa (22006),2,3,-1
2011,Huesca,Baells (22043),0,4,-4
2011,Huesca,Bailo (22044),3,5,-2
2011,Huesca,Baldellou (22045),0,2,-2
2011,Huesca,Ballobar (22046),5,12,-7
2011,Huesca,Banastás (22047),2,,2
2011,Huesca,Barbastro (22048),161,185,-24
2011,Huesca,Barbués (22049),0,1,-1
2011,Huesca,Barbuñales (22050),0,3,-3
2011,Huesca,Belver de Cinca (22052),12,35,-23
2011,Huesca,Benabarre (22053),14,21,-7
2011,Huesca,Benasque (22054),16,6,10
2011,Huesca,Beranuy (22246),0,1,-1
2011,Huesca,Berbegal (22055),2,8,-6
2011,Huesca,Bielsa (22057),2,5,-3
2011,Huesca,Bierge (22058),1,4,-3
2011,Huesca,Biescas (22059),18,25,-7
2011,Huesca,Binaced (22060),14,23,-9
2011,Huesca,Binéfar (22061),88,85,3
2011,Huesca,Bisaurri (22062),2,4,-2
2011,Huesca,Biscarrués (22063),1,2,-1
2011,Huesca,Blecua y Torres (22064),1,1,0
2011,Huesca,Boltaña (22066),9,13,-4
2011,Huesca,Bonansa (22067),1,2,-1
2011,Huesca,Borau (22068),1,,1
2011,Huesca,Broto (22069),5,2,3
2011,Huesca,Bárcabo (22051),0,2,-2
2011,Huesca,Caldearenas (22072),1,,1
2011,Huesca,Campo (22074),1,1,0
2011,Huesca,Camporrells (22075),0,3,-3
2011,Huesca,Canal de Berdún (22076),0,4,-4
2011,Huesca,Candasnos (22077),0,4,-4
2011,Huesca,Canfranc (22078),3,3,0
2011,Huesca,Capdesaso (22079),0,3,-3
2011,Huesca,Capella (22080),1,3,-2
2011,Huesca,Casbas de Huesca (22081),0,4,-4
2011,Huesca,Castejón de Monegros (22083),1,16,-15
2011,Huesca,Castejón de Sos (22084),9,7,2
2011,Huesca,Castejón del Puente (22082),1,4,-3
2011,Huesca,Castelflorite (22085),1,4,-3
2011,Huesca,Castiello de Jaca (22086),1,4,-3
2011,Huesca,Castillazuelo (22088),1,4,-3
2011,Huesca,Castillonroy (22089),2,8,-6
2011,Huesca,Chalamera (22094),0,1,-1
2011,Huesca,Chimillas (22096),4,10,-6
2011,Huesca,Chía (22095),0,3,-3
2011,Huesca,Colungo (22090),1,2,-1
2011,Huesca,Esplús (22099),9,8,1
2011,Huesca,Estada (22102),1,1,0
2011,Huesca,Estadilla (22103),5,13,-8
2011,Huesca,Estopiñán del Castillo (22105),0,1,-1
2011,Huesca,Fanlo (22107),0,,0
2011,Huesca,Fiscal (22109),2,3,-1
2011,Huesca,Fonz (22110),3,18,-15
2011,Huesca,Foradada del Toscar (22111),1,2,-1
2011,Huesca,Fraga (22112),174,118,56
2011,Huesca,Fueva (La) (22113),6,7,-1
2011,Huesca,Gistaín (22114),0,4,-4
2011,Huesca,Grado (El) (22115),3,6,-3
2011,Huesca,Graus (22117),27,48,-21
2011,Huesca,Grañén (22116),21,32,-11
2011,Huesca,Gurrea de Gállego (22119),6,23,-17
2011,Huesca,Hoz y Costeán (22908),0,1,-1
2011,Huesca,Huerto (22124),0,2,-2
2011,Huesca,Huesca (22125),573,529,44
2011,Huesca,Ibieca (22126),0,2,-2
2011,Huesca,Igriés (22127),9,15,-6
2011,Huesca,Ilche (22128),0,2,-2
2011,Huesca,Isábena (22129),0,3,-3
2011,Huesca,Jaca (22130),112,128,-16
2011,Huesca,Jasa (22131),3,,3
2011,Huesca,Labuerda (22133),0,2,-2
2011,Huesca,Laluenga (22135),0,1,-1
2011,Huesca,Lalueza (22136),5,19,-14
2011,Huesca,Lanaja (22137),3,19,-16
2011,Huesca,Lascellas-Ponzano (22141),0,4,-4
2011,Huesca,Lascuarre (22142),1,1,0
2011,Huesca,Laspaúles (22143),2,1,1
2011,Huesca,Laspuña (22144),0,1,-1
2011,Huesca,Loarre (22149),0,5,-5
2011,Huesca,Loporzano (22150),1,5,-4
2011,Huesca,Loscorrales (22151),0,1,-1
2011,Huesca,Lupiñén-Ortilla (22905),1,4,-3
2011,Huesca,Monesma y Cajigar (22155),0,2,-2
2011,Huesca,Monflorite-Lascasas (22156),2,3,-1
2011,Huesca,Montanuy (22157),0,2,-2
2011,Huesca,Monzón (22158),186,162,24
2011,Huesca,Naval (22160),2,5,-3
2011,Huesca,Novales (22162),1,4,-3
2011,Huesca,Nueno (22163),2,3,-1
2011,Huesca,Olvena (22164),1,,1
2011,Huesca,Ontiñena (22165),3,7,-4
2011,Huesca,Osso de Cinca (22167),4,5,-1
2011,Huesca,Panticosa (22170),4,7,-3
2011,Huesca,Peralta de Alcofea (22174),0,8,-8
2011,Huesca,Peralta de Calasanz (22175),2,5,-3
2011,Huesca,Peraltilla (22176),2,2,0
2011,Huesca,Pertusa (22178),0,1,-1
2011,Huesca,Peñalba (22172),1,5,-4
2011,Huesca,Peñas de Riglos (Las) (22173),1,7,-6
2011,Huesca,Piracés (22181),1,2,-1
2011,Huesca,Plan (22182),2,5,-3
2011,Huesca,Poleñino (22184),0,4,-4
2011,Huesca,Pozán de Vero (22186),3,6,-3
2011,Huesca,Puebla de Castro (La) (22187),1,2,-1
2011,Huesca,Puente de Montañana (22188),0,1,-1
2011,Huesca,Puente la Reina de Jaca (22902),0,4,-4
2011,Huesca,Pueyo de Araguás (El) (22190),1,2,-1
2011,Huesca,Pueyo de Santa Cruz (22193),4,10,-6
2011,Huesca,Puértolas (22189),2,5,-3
2011,Huesca,Quicena (22195),0,4,-4
2011,Huesca,Robres (22197),3,10,-7
2011,Huesca,Sabiñánigo (22199),88,114,-26
2011,Huesca,Sahún (22200),5,3,2
2011,Huesca,Salas Altas (22201),0,2,-2
2011,Huesca,Salas Bajas (22202),0,1,-1
2011,Huesca,Salillas (22203),0,4,-4
2011,Huesca,Sallent de Gállego (22204),19,9,10
2011,Huesca,San Esteban de Litera (22205),1,9,-8
2011,Huesca,San Juan de Plan (22207),0,1,-1
2011,Huesca,San Miguel del Cinca (22903),7,12,-5
2011,Huesca,Sangarrén (22206),0,2,-2
2011,Huesca,Santa Cilia (22208),0,2,-2
2011,Huesca,Santa Cruz de la Serós (22209),1,2,-1
2011,Huesca,Santa María de Dulcis (22906),0,2,-2
2011,Huesca,Santaliestra y San Quílez (22212),0,2,-2
2011,Huesca,Sariñena (22213),29,48,-19
2011,Huesca,Secastilla (22214),0,2,-2
2011,Huesca,Seira (22215),0,4,-4
2011,Huesca,Sena (22217),5,7,-2
2011,Huesca,Senés de Alcubierre (22218),0,1,-1
2011,Huesca,Sesa (22220),0,5,-5
2011,Huesca,Sesué (22221),1,,1
2011,Huesca,Siétamo (22222),3,8,-5
2011,Huesca,Sopeira (22223),1,1,0
2011,Huesca,Sotonera (La) (22904),2,14,-12
2011,Huesca,Tamarite de Litera (22225),31,46,-15
2011,Huesca,Tardienta (22226),6,11,-5
2011,Huesca,Tella-Sin (22227),2,1,1
2011,Huesca,Tierz (22228),12,6,6
2011,Huesca,Tolva (22229),2,,2
2011,Huesca,Torla-Ordesa (22230),4,4,0
2011,Huesca,Torralba de Aragón (22232),0,1,-1
2011,Huesca,Torre la Ribera (22233),0,1,-1
2011,Huesca,Torrente de Cinca (22234),0,6,-6
2011,Huesca,Torres de Alcanadre (22235),0,2,-2
2011,Huesca,Torres de Barbués (22236),1,3,-2
2011,Huesca,Tramaced (22239),0,1,-1
2011,Huesca,Valfarta (22242),0,1,-1
2011,Huesca,Valle de Bardají (22243),0,1,-1
