Sexo,Municipios,Edad (año a año),Periodo,Total
Total,22035 Arén,25 años,2017,2
Total,22035 Arén,26 años,2017,5
Total,22035 Arén,27 años,2017,2
Total,22035 Arén,28 años,2017,7
Total,22035 Arén,29 años,2017,7
Total,22035 Arén,30 años,2017,2
Total,22035 Arén,31 años,2017,1
Total,22035 Arén,32 años,2017,5
Total,22035 Arén,33 años,2017,5
Total,22035 Arén,34 años,2017,5
Total,22035 Arén,35 años,2017,2
Total,22035 Arén,36 años,2017,6
Total,22035 Arén,37 años,2017,4
Total,22035 Arén,38 años,2017,4
Total,22035 Arén,39 años,2017,4
Total,22035 Arén,40 años,2017,5
Total,22036 Argavieso,19 años,2017,0
Total,22036 Argavieso,20 años,2017,0
Total,22036 Argavieso,21 años,2017,1
Total,22036 Argavieso,22 años,2017,1
Total,22036 Argavieso,23 años,2017,1
Total,22036 Argavieso,24 años,2017,1
Total,22036 Argavieso,25 años,2017,1
Total,22036 Argavieso,26 años,2017,2
Total,22036 Argavieso,27 años,2017,2
Total,22036 Argavieso,28 años,2017,0
Total,22036 Argavieso,29 años,2017,0
Total,22036 Argavieso,30 años,2017,0
Total,22036 Argavieso,31 años,2017,1
Total,22036 Argavieso,32 años,2017,1
Total,22036 Argavieso,33 años,2017,2
Total,22036 Argavieso,34 años,2017,1
Total,22036 Argavieso,35 años,2017,0
Total,22036 Argavieso,36 años,2017,1
Total,22036 Argavieso,37 años,2017,0
Total,22036 Argavieso,38 años,2017,2
Total,22036 Argavieso,39 años,2017,1
Total,22036 Argavieso,40 años,2017,2
Total,22037 Arguis,19 años,2017,0
Total,22037 Arguis,20 años,2017,2
Total,22037 Arguis,21 años,2017,0
Total,22037 Arguis,22 años,2017,0
Total,22037 Arguis,23 años,2017,1
Total,22037 Arguis,24 años,2017,0
Total,22037 Arguis,25 años,2017,2
Total,22037 Arguis,26 años,2017,1
Total,22037 Arguis,27 años,2017,0
Total,22037 Arguis,28 años,2017,1
Total,22037 Arguis,29 años,2017,0
Total,22037 Arguis,30 años,2017,2
Total,22037 Arguis,31 años,2017,1
Total,22037 Arguis,32 años,2017,2
Total,22037 Arguis,33 años,2017,1
Total,22037 Arguis,34 años,2017,4
Total,22037 Arguis,35 años,2017,0
Total,22037 Arguis,36 años,2017,2
Total,22037 Arguis,37 años,2017,2
Total,22037 Arguis,38 años,2017,2
Total,22037 Arguis,39 años,2017,4
Total,22037 Arguis,40 años,2017,2
Total,22039 Ayerbe,19 años,2017,4
Total,22039 Ayerbe,20 años,2017,12
Total,22039 Ayerbe,21 años,2017,8
Total,22039 Ayerbe,22 años,2017,6
Total,22039 Ayerbe,23 años,2017,10
Total,22039 Ayerbe,24 años,2017,6
Total,22039 Ayerbe,25 años,2017,7
Total,22039 Ayerbe,26 años,2017,6
Total,22039 Ayerbe,27 años,2017,6
Total,22039 Ayerbe,28 años,2017,10
Total,22039 Ayerbe,29 años,2017,10
Total,22039 Ayerbe,30 años,2017,10
Total,22039 Ayerbe,31 años,2017,8
Total,22039 Ayerbe,32 años,2017,11
Total,22039 Ayerbe,33 años,2017,7
Total,22039 Ayerbe,34 años,2017,13
Total,22039 Ayerbe,35 años,2017,9
Total,22039 Ayerbe,36 años,2017,17
Total,22039 Ayerbe,37 años,2017,10
Total,22039 Ayerbe,38 años,2017,19
Total,22039 Ayerbe,39 años,2017,19
Total,22039 Ayerbe,40 años,2017,19
Total,22040 Azanuy-Alins,19 años,2017,1
Total,22040 Azanuy-Alins,20 años,2017,2
Total,22040 Azanuy-Alins,21 años,2017,1
Total,22040 Azanuy-Alins,22 años,2017,0
Total,22040 Azanuy-Alins,23 años,2017,0
Total,22040 Azanuy-Alins,24 años,2017,0
Total,22040 Azanuy-Alins,25 años,2017,2
Total,22040 Azanuy-Alins,26 años,2017,0
Total,22040 Azanuy-Alins,27 años,2017,2
Total,22040 Azanuy-Alins,28 años,2017,3
Total,22040 Azanuy-Alins,29 años,2017,1
Total,22040 Azanuy-Alins,30 años,2017,3
Total,22040 Azanuy-Alins,31 años,2017,3
Total,22040 Azanuy-Alins,32 años,2017,1
Total,22040 Azanuy-Alins,33 años,2017,2
Total,22040 Azanuy-Alins,34 años,2017,4
Total,22040 Azanuy-Alins,35 años,2017,2
Total,22040 Azanuy-Alins,36 años,2017,1
Total,22040 Azanuy-Alins,37 años,2017,1
Total,22040 Azanuy-Alins,38 años,2017,3
Total,22040 Azanuy-Alins,39 años,2017,4
Total,22040 Azanuy-Alins,40 años,2017,2
Total,22041 Azara,19 años,2017,1
Total,22041 Azara,20 años,2017,1
Total,22041 Azara,21 años,2017,3
Total,22041 Azara,22 años,2017,2
Total,22041 Azara,23 años,2017,1
Total,22041 Azara,24 años,2017,2
Total,22041 Azara,25 años,2017,2
Total,22041 Azara,26 años,2017,0
Total,22041 Azara,27 años,2017,2
Total,22041 Azara,28 años,2017,3
Total,22041 Azara,29 años,2017,0
Total,22041 Azara,30 años,2017,1
Total,22041 Azara,31 años,2017,2
Total,22041 Azara,32 años,2017,5
Total,22041 Azara,33 años,2017,1
Total,22041 Azara,34 años,2017,3
Total,22041 Azara,35 años,2017,0
Total,22041 Azara,36 años,2017,2
Total,22041 Azara,37 años,2017,4
Total,22041 Azara,38 años,2017,1
Total,22041 Azara,39 años,2017,1
Total,22041 Azara,40 años,2017,0
Total,22042 Azlor,19 años,2017,0
Total,22042 Azlor,20 años,2017,2
Total,22042 Azlor,21 años,2017,1
Total,22042 Azlor,22 años,2017,0
Total,22042 Azlor,23 años,2017,1
Total,22042 Azlor,24 años,2017,0
Total,22042 Azlor,25 años,2017,0
Total,22042 Azlor,26 años,2017,2
Total,22042 Azlor,27 años,2017,4
Total,22042 Azlor,28 años,2017,0
Total,22042 Azlor,29 años,2017,1
Total,22042 Azlor,30 años,2017,0
Total,22042 Azlor,31 años,2017,0
Total,22042 Azlor,32 años,2017,1
Total,22042 Azlor,33 años,2017,5
Total,22042 Azlor,34 años,2017,2
Total,22042 Azlor,35 años,2017,1
Total,22042 Azlor,36 años,2017,5
Total,22042 Azlor,37 años,2017,1
Total,22042 Azlor,38 años,2017,1
Total,22042 Azlor,39 años,2017,1
Total,22042 Azlor,40 años,2017,4
Total,22043 Baélls,19 años,2017,0
Total,22043 Baélls,20 años,2017,1
Total,22043 Baélls,21 años,2017,0
Total,22043 Baélls,22 años,2017,0
Total,22043 Baélls,23 años,2017,1
Total,22043 Baélls,24 años,2017,1
Total,22043 Baélls,25 años,2017,0
Total,22043 Baélls,26 años,2017,2
Total,22043 Baélls,27 años,2017,0
Total,22043 Baélls,28 años,2017,0
Total,22043 Baélls,29 años,2017,2
Total,22043 Baélls,30 años,2017,0
Total,22043 Baélls,31 años,2017,0
Total,22043 Baélls,32 años,2017,0
Total,22043 Baélls,33 años,2017,0
Total,22043 Baélls,34 años,2017,2
Total,22043 Baélls,35 años,2017,3
Total,22043 Baélls,36 años,2017,3
Total,22043 Baélls,37 años,2017,1
Total,22043 Baélls,38 años,2017,3
Total,22043 Baélls,39 años,2017,2
Total,22043 Baélls,40 años,2017,1
Total,22044 Bailo,19 años,2017,3
Total,22044 Bailo,20 años,2017,1
Total,22044 Bailo,21 años,2017,1
Total,22044 Bailo,22 años,2017,3
Total,22044 Bailo,23 años,2017,2
Total,22044 Bailo,24 años,2017,1
Total,22044 Bailo,25 años,2017,3
Total,22044 Bailo,26 años,2017,2
Total,22044 Bailo,27 años,2017,3
Total,22044 Bailo,28 años,2017,2
Total,22044 Bailo,29 años,2017,1
Total,22044 Bailo,30 años,2017,4
Total,22044 Bailo,31 años,2017,5
Total,22044 Bailo,32 años,2017,2
Total,22044 Bailo,33 años,2017,2
Total,22044 Bailo,34 años,2017,2
Total,22044 Bailo,35 años,2017,7
Total,22044 Bailo,36 años,2017,3
Total,22044 Bailo,37 años,2017,2
Total,22044 Bailo,38 años,2017,2
Total,22044 Bailo,39 años,2017,2
Total,22044 Bailo,40 años,2017,7
Total,22045 Baldellou,19 años,2017,1
Total,22045 Baldellou,20 años,2017,1
Total,22045 Baldellou,21 años,2017,1
Total,22045 Baldellou,22 años,2017,2
Total,22045 Baldellou,23 años,2017,1
Total,22045 Baldellou,24 años,2017,0
Total,22045 Baldellou,25 años,2017,3
Total,22045 Baldellou,26 años,2017,0
Total,22045 Baldellou,27 años,2017,2
Total,22045 Baldellou,28 años,2017,1
Total,22045 Baldellou,29 años,2017,1
Total,22045 Baldellou,30 años,2017,0
Total,22045 Baldellou,31 años,2017,0
Total,22045 Baldellou,32 años,2017,0
Total,22045 Baldellou,33 años,2017,2
Total,22045 Baldellou,34 años,2017,0
Total,22045 Baldellou,35 años,2017,0
Total,22045 Baldellou,36 años,2017,0
Total,22045 Baldellou,37 años,2017,0
Total,22045 Baldellou,38 años,2017,0
Total,22045 Baldellou,39 años,2017,0
Total,22045 Baldellou,40 años,2017,1
Total,22046 Ballobar,19 años,2017,8
Total,22046 Ballobar,20 años,2017,4
Total,22046 Ballobar,21 años,2017,5
Total,22046 Ballobar,22 años,2017,9
Total,22046 Ballobar,23 años,2017,6
Total,22046 Ballobar,24 años,2017,9
Total,22046 Ballobar,25 años,2017,7
Total,22046 Ballobar,26 años,2017,10
Total,22046 Ballobar,27 años,2017,5
Total,22046 Ballobar,28 años,2017,6
Total,22046 Ballobar,29 años,2017,6
Total,22046 Ballobar,30 años,2017,7
Total,22046 Ballobar,31 años,2017,8
Total,22046 Ballobar,32 años,2017,6
Total,22046 Ballobar,33 años,2017,4
Total,22046 Ballobar,34 años,2017,7
Total,22046 Ballobar,35 años,2017,13
Total,22046 Ballobar,36 años,2017,10
Total,22046 Ballobar,37 años,2017,16
Total,22046 Ballobar,38 años,2017,11
Total,22046 Ballobar,39 años,2017,10
Total,22046 Ballobar,40 años,2017,6
Total,22047 Banastás,19 años,2017,4
Total,22047 Banastás,20 años,2017,2
Total,22047 Banastás,21 años,2017,3
Total,22047 Banastás,22 años,2017,5
Total,22047 Banastás,23 años,2017,4
Total,22047 Banastás,24 años,2017,4
Total,22047 Banastás,25 años,2017,2
Total,22047 Banastás,26 años,2017,3
Total,22047 Banastás,27 años,2017,2
Total,22047 Banastás,28 años,2017,2
Total,22047 Banastás,29 años,2017,4
Total,22047 Banastás,30 años,2017,0
Total,22047 Banastás,31 años,2017,4
Total,22047 Banastás,32 años,2017,1
Total,22047 Banastás,33 años,2017,5
Total,22047 Banastás,34 años,2017,1
Total,22047 Banastás,35 años,2017,3
Total,22047 Banastás,36 años,2017,1
Total,22047 Banastás,37 años,2017,2
Total,22047 Banastás,38 años,2017,3
Total,22047 Banastás,39 años,2017,1
Total,22047 Banastás,40 años,2017,2
Total,22048 Barbastro,19 años,2017,165
Total,22048 Barbastro,20 años,2017,184
Total,22048 Barbastro,21 años,2017,170
Total,22048 Barbastro,22 años,2017,164
Total,22048 Barbastro,23 años,2017,152
Total,22048 Barbastro,24 años,2017,176
Total,22048 Barbastro,25 años,2017,190
Total,22048 Barbastro,26 años,2017,179
Total,22048 Barbastro,27 años,2017,177
Total,22048 Barbastro,28 años,2017,171
Total,22048 Barbastro,29 años,2017,198
Total,22048 Barbastro,30 años,2017,200
Total,22048 Barbastro,31 años,2017,186
Total,22048 Barbastro,32 años,2017,194
Total,22048 Barbastro,33 años,2017,218
Total,22048 Barbastro,34 años,2017,219
Total,22048 Barbastro,35 años,2017,232
Total,22048 Barbastro,36 años,2017,249
Total,22048 Barbastro,37 años,2017,277
Total,22048 Barbastro,38 años,2017,232
Total,22048 Barbastro,39 años,2017,275
Total,22048 Barbastro,40 años,2017,266
Total,22049 Barbués,19 años,2017,0
Total,22049 Barbués,20 años,2017,0
Total,22049 Barbués,21 años,2017,0
Total,22049 Barbués,22 años,2017,1
Total,22049 Barbués,23 años,2017,0
Total,22049 Barbués,24 años,2017,1
Total,22049 Barbués,25 años,2017,0
Total,22049 Barbués,26 años,2017,2
Total,22049 Barbués,27 años,2017,4
Total,22049 Barbués,28 años,2017,0
Total,22049 Barbués,29 años,2017,2
Total,22049 Barbués,30 años,2017,1
Total,22049 Barbués,31 años,2017,1
Total,22049 Barbués,32 años,2017,2
Total,22049 Barbués,33 años,2017,1
Total,22049 Barbués,34 años,2017,0
Total,22049 Barbués,35 años,2017,0
Total,22049 Barbués,36 años,2017,2
Total,22049 Barbués,37 años,2017,0
Total,22049 Barbués,38 años,2017,0
Total,22049 Barbués,39 años,2017,0
Total,22049 Barbués,40 años,2017,0
Total,22050 Barbuñales,19 años,2017,0
Total,22050 Barbuñales,20 años,2017,1
Total,22050 Barbuñales,21 años,2017,0
Total,22050 Barbuñales,22 años,2017,3
Total,22050 Barbuñales,23 años,2017,1
Total,22050 Barbuñales,24 años,2017,2
Total,22050 Barbuñales,25 años,2017,4
Total,22050 Barbuñales,26 años,2017,1
Total,22050 Barbuñales,27 años,2017,0
Total,22050 Barbuñales,28 años,2017,0
Total,22050 Barbuñales,29 años,2017,1
Total,22050 Barbuñales,30 años,2017,1
Total,22050 Barbuñales,31 años,2017,1
Total,22050 Barbuñales,32 años,2017,0
Total,22050 Barbuñales,33 años,2017,0
Total,22050 Barbuñales,34 años,2017,0
Total,22050 Barbuñales,35 años,2017,2
Total,22050 Barbuñales,36 años,2017,0
Total,22050 Barbuñales,37 años,2017,0
Total,22050 Barbuñales,38 años,2017,0
Total,22050 Barbuñales,39 años,2017,1
Total,22050 Barbuñales,40 años,2017,0
Total,22051 Bárcabo,19 años,2017,1
Total,22051 Bárcabo,20 años,2017,0
Total,22051 Bárcabo,21 años,2017,2
Total,22051 Bárcabo,22 años,2017,2
Total,22051 Bárcabo,23 años,2017,1
Total,22051 Bárcabo,24 años,2017,2
Total,22051 Bárcabo,25 años,2017,0
Total,22051 Bárcabo,26 años,2017,1
Total,22051 Bárcabo,27 años,2017,0
Total,22051 Bárcabo,28 años,2017,1
Total,22051 Bárcabo,29 años,2017,1
Total,22051 Bárcabo,30 años,2017,0
Total,22051 Bárcabo,31 años,2017,1
Total,22051 Bárcabo,32 años,2017,0
Total,22051 Bárcabo,33 años,2017,2
Total,22051 Bárcabo,34 años,2017,1
Total,22051 Bárcabo,35 años,2017,0
Total,22051 Bárcabo,36 años,2017,2
Total,22051 Bárcabo,37 años,2017,0
Total,22051 Bárcabo,38 años,2017,1
Total,22051 Bárcabo,39 años,2017,3
Total,22051 Bárcabo,40 años,2017,1
Total,22052 Belver de Cinca,19 años,2017,13
Total,22052 Belver de Cinca,20 años,2017,5
Total,22052 Belver de Cinca,21 años,2017,14
Total,22052 Belver de Cinca,22 años,2017,11
Total,22052 Belver de Cinca,23 años,2017,10
Total,22052 Belver de Cinca,24 años,2017,13
Total,22052 Belver de Cinca,25 años,2017,9
Total,22052 Belver de Cinca,26 años,2017,19
Total,22052 Belver de Cinca,27 años,2017,11
Total,22052 Belver de Cinca,28 años,2017,12
Total,22052 Belver de Cinca,29 años,2017,16
Total,22052 Belver de Cinca,30 años,2017,14
Total,22052 Belver de Cinca,31 años,2017,20
Total,22052 Belver de Cinca,32 años,2017,13
Total,22052 Belver de Cinca,33 años,2017,17
Total,22052 Belver de Cinca,34 años,2017,16
Total,22052 Belver de Cinca,35 años,2017,17
Total,22052 Belver de Cinca,36 años,2017,20
Total,22052 Belver de Cinca,37 años,2017,17
Total,22052 Belver de Cinca,38 años,2017,26
Total,22052 Belver de Cinca,39 años,2017,17
Total,22052 Belver de Cinca,40 años,2017,22
Total,22053 Benabarre,19 años,2017,8
Total,22053 Benabarre,20 años,2017,10
Total,22053 Benabarre,21 años,2017,7
Total,22053 Benabarre,22 años,2017,6
Total,22053 Benabarre,23 años,2017,9
Total,22053 Benabarre,24 años,2017,10
Total,22053 Benabarre,25 años,2017,4
Total,22053 Benabarre,26 años,2017,16
Total,22053 Benabarre,27 años,2017,8
Total,22053 Benabarre,28 años,2017,7
Total,22053 Benabarre,29 años,2017,15
Total,22053 Benabarre,30 años,2017,9
Total,22053 Benabarre,31 años,2017,10
Total,22053 Benabarre,32 años,2017,17
Total,22053 Benabarre,33 años,2017,10
Total,22053 Benabarre,34 años,2017,8
Total,22053 Benabarre,35 años,2017,13
Total,22053 Benabarre,36 años,2017,20
Total,22053 Benabarre,37 años,2017,10
Total,22053 Benabarre,38 años,2017,17
Total,22053 Benabarre,39 años,2017,15
Total,22053 Benabarre,40 años,2017,19
Total,22054 Benasque,19 años,2017,14
Total,22054 Benasque,20 años,2017,18
Total,22054 Benasque,21 años,2017,24
Total,22054 Benasque,22 años,2017,23
Total,22054 Benasque,23 años,2017,14
Total,22054 Benasque,24 años,2017,22
Total,22054 Benasque,25 años,2017,22
Total,22054 Benasque,26 años,2017,16
Total,22054 Benasque,27 años,2017,19
Total,22054 Benasque,28 años,2017,26
Total,22054 Benasque,29 años,2017,26
Total,22054 Benasque,30 años,2017,38
Total,22054 Benasque,31 años,2017,31
Total,22054 Benasque,32 años,2017,25
Total,22054 Benasque,33 años,2017,50
Total,22054 Benasque,34 años,2017,40
Total,22054 Benasque,35 años,2017,63
Total,22054 Benasque,36 años,2017,41
Total,22054 Benasque,37 años,2017,46
Total,22054 Benasque,38 años,2017,43
Total,22054 Benasque,39 años,2017,58
Total,22054 Benasque,40 años,2017,51
Total,22246 Beranuy,19 años,2017,0
Total,22246 Beranuy,20 años,2017,0
Total,22246 Beranuy,21 años,2017,0
Total,22246 Beranuy,22 años,2017,0
Total,22246 Beranuy,23 años,2017,0
Total,22246 Beranuy,24 años,2017,1
Total,22246 Beranuy,25 años,2017,0
Total,22246 Beranuy,26 años,2017,1
Total,22246 Beranuy,27 años,2017,0
Total,22246 Beranuy,28 años,2017,0
Total,22246 Beranuy,29 años,2017,1
Total,22246 Beranuy,30 años,2017,2
Total,22246 Beranuy,31 años,2017,2
Total,22246 Beranuy,32 años,2017,1
Total,22246 Beranuy,33 años,2017,1
Total,22246 Beranuy,34 años,2017,1
Total,22246 Beranuy,35 años,2017,1
Total,22246 Beranuy,36 años,2017,1
Total,22246 Beranuy,37 años,2017,2
Total,22246 Beranuy,38 años,2017,1
Total,22246 Beranuy,39 años,2017,0
Total,22246 Beranuy,40 años,2017,0
Total,22055 Berbegal,19 años,2017,2
Total,22055 Berbegal,20 años,2017,2
Total,22055 Berbegal,21 años,2017,4
Total,22055 Berbegal,22 años,2017,7
Total,22055 Berbegal,23 años,2017,6
Total,22055 Berbegal,24 años,2017,3
Total,22055 Berbegal,25 años,2017,7
Total,22055 Berbegal,26 años,2017,6
Total,22055 Berbegal,27 años,2017,4
Total,22055 Berbegal,28 años,2017,5
Total,22055 Berbegal,29 años,2017,6
Total,22055 Berbegal,30 años,2017,5
Total,22055 Berbegal,31 años,2017,2
Total,22055 Berbegal,32 años,2017,8
Total,22055 Berbegal,33 años,2017,1
Total,22055 Berbegal,34 años,2017,2
Total,22055 Berbegal,35 años,2017,5
Total,22055 Berbegal,36 años,2017,2
Total,22055 Berbegal,37 años,2017,3
Total,22055 Berbegal,38 años,2017,3
Total,22055 Berbegal,39 años,2017,3
Total,22055 Berbegal,40 años,2017,4
Total,22057 Bielsa,19 años,2017,0
Total,22057 Bielsa,20 años,2017,5
Total,22057 Bielsa,21 años,2017,4
Total,22057 Bielsa,22 años,2017,9
Total,22057 Bielsa,23 años,2017,6
Total,22057 Bielsa,24 años,2017,2
Total,22057 Bielsa,25 años,2017,2
Total,22057 Bielsa,26 años,2017,4
Total,22057 Bielsa,27 años,2017,11
Total,22057 Bielsa,28 años,2017,4
Total,22057 Bielsa,29 años,2017,5
Total,22057 Bielsa,30 años,2017,7
Total,22057 Bielsa,31 años,2017,4
Total,22057 Bielsa,32 años,2017,2
Total,22057 Bielsa,33 años,2017,2
Total,22057 Bielsa,34 años,2017,3
Total,22057 Bielsa,35 años,2017,9
Total,22057 Bielsa,36 años,2017,11
Total,22057 Bielsa,37 años,2017,3
Total,22057 Bielsa,38 años,2017,4
Total,22057 Bielsa,39 años,2017,6
Total,22057 Bielsa,40 años,2017,8
Total,22058 Bierge,19 años,2017,1
Total,22058 Bierge,20 años,2017,2
Total,22058 Bierge,21 años,2017,4
Total,22058 Bierge,22 años,2017,2
Total,22058 Bierge,23 años,2017,1
Total,22058 Bierge,24 años,2017,1
Total,22058 Bierge,25 años,2017,1
Total,22058 Bierge,26 años,2017,1
Total,22058 Bierge,27 años,2017,2
Total,22058 Bierge,28 años,2017,5
Total,22058 Bierge,29 años,2017,1
Total,22058 Bierge,30 años,2017,1
Total,22058 Bierge,31 años,2017,1
Total,22058 Bierge,32 años,2017,2
Total,22058 Bierge,33 años,2017,1
Total,22058 Bierge,34 años,2017,4
Total,22058 Bierge,35 años,2017,1
Total,22058 Bierge,36 años,2017,7
Total,22058 Bierge,37 años,2017,7
Total,22058 Bierge,38 años,2017,2
Total,22058 Bierge,39 años,2017,4
Total,22058 Bierge,40 años,2017,3
Total,22059 Biescas,19 años,2017,18
Total,22059 Biescas,20 años,2017,15
Total,22059 Biescas,21 años,2017,12
Total,22059 Biescas,22 años,2017,11
Total,22059 Biescas,23 años,2017,13
Total,22059 Biescas,24 años,2017,8
Total,22059 Biescas,25 años,2017,12
