Sexo,Municipios,Edad (año a año),Periodo,Total
Total,22085 Castelflorite,42 años,2017,3
Total,22085 Castelflorite,43 años,2017,1
Total,22085 Castelflorite,44 años,2017,5
Total,22085 Castelflorite,45 años,2017,0
Total,22085 Castelflorite,46 años,2017,1
Total,22085 Castelflorite,47 años,2017,2
Total,22085 Castelflorite,48 años,2017,1
Total,22085 Castelflorite,49 años,2017,0
Total,22085 Castelflorite,50 años,2017,0
Total,22085 Castelflorite,51 años,2017,3
Total,22085 Castelflorite,52 años,2017,1
Total,22085 Castelflorite,53 años,2017,1
Total,22085 Castelflorite,54 años,2017,0
Total,22085 Castelflorite,55 años,2017,1
Total,22085 Castelflorite,56 años,2017,2
Total,22085 Castelflorite,57 años,2017,0
Total,22085 Castelflorite,58 años,2017,0
Total,22085 Castelflorite,59 años,2017,2
Total,22085 Castelflorite,60 años,2017,0
Total,22085 Castelflorite,61 años,2017,2
Total,22085 Castelflorite,62 años,2017,0
Total,22085 Castelflorite,63 años,2017,3
Total,22085 Castelflorite,64 años,2017,3
Total,22085 Castelflorite,65 años,2017,1
Total,22086 Castiello de Jaca,41 años,2017,6
Total,22086 Castiello de Jaca,42 años,2017,2
Total,22086 Castiello de Jaca,43 años,2017,5
Total,22086 Castiello de Jaca,44 años,2017,3
Total,22086 Castiello de Jaca,45 años,2017,4
Total,22086 Castiello de Jaca,46 años,2017,5
Total,22086 Castiello de Jaca,47 años,2017,7
Total,22086 Castiello de Jaca,48 años,2017,3
Total,22086 Castiello de Jaca,49 años,2017,4
Total,22086 Castiello de Jaca,50 años,2017,4
Total,22086 Castiello de Jaca,51 años,2017,4
Total,22086 Castiello de Jaca,52 años,2017,8
Total,22086 Castiello de Jaca,53 años,2017,0
Total,22086 Castiello de Jaca,54 años,2017,4
Total,22086 Castiello de Jaca,55 años,2017,3
Total,22086 Castiello de Jaca,56 años,2017,7
Total,22086 Castiello de Jaca,57 años,2017,12
Total,22086 Castiello de Jaca,58 años,2017,7
Total,22086 Castiello de Jaca,59 años,2017,2
Total,22086 Castiello de Jaca,60 años,2017,5
Total,22086 Castiello de Jaca,61 años,2017,7
Total,22086 Castiello de Jaca,62 años,2017,4
Total,22086 Castiello de Jaca,63 años,2017,2
Total,22086 Castiello de Jaca,64 años,2017,0
Total,22086 Castiello de Jaca,65 años,2017,4
Total,22087 Castigaleu,41 años,2017,1
Total,22087 Castigaleu,42 años,2017,2
Total,22087 Castigaleu,43 años,2017,1
Total,22087 Castigaleu,44 años,2017,4
Total,22087 Castigaleu,45 años,2017,1
Total,22087 Castigaleu,46 años,2017,1
Total,22087 Castigaleu,47 años,2017,2
Total,22087 Castigaleu,48 años,2017,1
Total,22087 Castigaleu,49 años,2017,1
Total,22087 Castigaleu,50 años,2017,0
Total,22087 Castigaleu,51 años,2017,1
Total,22087 Castigaleu,52 años,2017,1
Total,22087 Castigaleu,53 años,2017,4
Total,22087 Castigaleu,54 años,2017,2
Total,22087 Castigaleu,55 años,2017,1
Total,22087 Castigaleu,56 años,2017,1
Total,22087 Castigaleu,57 años,2017,1
Total,22087 Castigaleu,58 años,2017,1
Total,22087 Castigaleu,59 años,2017,2
Total,22087 Castigaleu,60 años,2017,1
Total,22087 Castigaleu,61 años,2017,1
Total,22087 Castigaleu,62 años,2017,1
Total,22087 Castigaleu,63 años,2017,0
Total,22087 Castigaleu,64 años,2017,2
Total,22087 Castigaleu,65 años,2017,5
Total,22088 Castillazuelo,41 años,2017,4
Total,22088 Castillazuelo,42 años,2017,0
Total,22088 Castillazuelo,43 años,2017,4
Total,22088 Castillazuelo,44 años,2017,2
Total,22088 Castillazuelo,45 años,2017,1
Total,22088 Castillazuelo,46 años,2017,6
Total,22088 Castillazuelo,47 años,2017,2
Total,22088 Castillazuelo,48 años,2017,3
Total,22088 Castillazuelo,49 años,2017,3
Total,22088 Castillazuelo,50 años,2017,6
Total,22088 Castillazuelo,51 años,2017,3
Total,22088 Castillazuelo,52 años,2017,1
Total,22088 Castillazuelo,53 años,2017,3
Total,22088 Castillazuelo,54 años,2017,2
Total,22088 Castillazuelo,55 años,2017,4
Total,22088 Castillazuelo,56 años,2017,1
Total,22088 Castillazuelo,57 años,2017,2
Total,22088 Castillazuelo,58 años,2017,3
Total,22088 Castillazuelo,59 años,2017,3
Total,22088 Castillazuelo,60 años,2017,1
Total,22088 Castillazuelo,61 años,2017,3
Total,22088 Castillazuelo,62 años,2017,0
Total,22088 Castillazuelo,63 años,2017,0
Total,22088 Castillazuelo,64 años,2017,0
Total,22088 Castillazuelo,65 años,2017,3
Total,22089 Castillonroy,41 años,2017,2
Total,22089 Castillonroy,42 años,2017,8
Total,22089 Castillonroy,43 años,2017,3
Total,22089 Castillonroy,44 años,2017,7
Total,22089 Castillonroy,45 años,2017,6
Total,22089 Castillonroy,46 años,2017,4
Total,22089 Castillonroy,47 años,2017,0
Total,22089 Castillonroy,48 años,2017,2
Total,22089 Castillonroy,49 años,2017,3
Total,22089 Castillonroy,50 años,2017,5
Total,22089 Castillonroy,51 años,2017,7
Total,22089 Castillonroy,52 años,2017,7
Total,22089 Castillonroy,53 años,2017,6
Total,22089 Castillonroy,54 años,2017,4
Total,22089 Castillonroy,55 años,2017,6
Total,22089 Castillonroy,56 años,2017,6
Total,22089 Castillonroy,57 años,2017,4
Total,22089 Castillonroy,58 años,2017,2
Total,22089 Castillonroy,59 años,2017,8
Total,22089 Castillonroy,60 años,2017,3
Total,22089 Castillonroy,61 años,2017,7
Total,22089 Castillonroy,62 años,2017,7
Total,22089 Castillonroy,63 años,2017,5
Total,22089 Castillonroy,64 años,2017,4
Total,22089 Castillonroy,65 años,2017,10
Total,22094 Chalamera,41 años,2017,1
Total,22094 Chalamera,42 años,2017,0
Total,22094 Chalamera,43 años,2017,0
Total,22094 Chalamera,44 años,2017,0
Total,22094 Chalamera,45 años,2017,0
Total,22094 Chalamera,46 años,2017,0
Total,22094 Chalamera,47 años,2017,1
Total,22094 Chalamera,48 años,2017,2
Total,22094 Chalamera,49 años,2017,2
Total,22094 Chalamera,50 años,2017,3
Total,22094 Chalamera,51 años,2017,3
Total,22094 Chalamera,52 años,2017,2
Total,22094 Chalamera,53 años,2017,1
Total,22094 Chalamera,54 años,2017,3
Total,22094 Chalamera,55 años,2017,3
Total,22094 Chalamera,56 años,2017,2
Total,22094 Chalamera,57 años,2017,3
Total,22094 Chalamera,58 años,2017,6
Total,22094 Chalamera,59 años,2017,1
Total,22094 Chalamera,60 años,2017,0
Total,22094 Chalamera,61 años,2017,2
Total,22094 Chalamera,62 años,2017,1
Total,22094 Chalamera,63 años,2017,1
Total,22094 Chalamera,64 años,2017,1
Total,22094 Chalamera,65 años,2017,1
Total,22095 Chía,41 años,2017,3
Total,22095 Chía,42 años,2017,2
Total,22095 Chía,43 años,2017,1
Total,22095 Chía,44 años,2017,1
Total,22095 Chía,45 años,2017,0
Total,22095 Chía,46 años,2017,1
Total,22095 Chía,47 años,2017,0
Total,22095 Chía,48 años,2017,0
Total,22095 Chía,49 años,2017,0
Total,22095 Chía,50 años,2017,4
Total,22095 Chía,51 años,2017,2
Total,22095 Chía,52 años,2017,0
Total,22095 Chía,53 años,2017,4
Total,22095 Chía,54 años,2017,1
Total,22095 Chía,55 años,2017,2
Total,22095 Chía,56 años,2017,2
Total,22095 Chía,57 años,2017,0
Total,22095 Chía,58 años,2017,0
Total,22095 Chía,59 años,2017,1
Total,22095 Chía,60 años,2017,0
Total,22095 Chía,61 años,2017,1
Total,22095 Chía,62 años,2017,0
Total,22095 Chía,63 años,2017,0
Total,22095 Chía,64 años,2017,1
Total,22095 Chía,65 años,2017,1
Total,22096 Chimillas,41 años,2017,8
Total,22096 Chimillas,42 años,2017,10
Total,22096 Chimillas,43 años,2017,9
Total,22096 Chimillas,44 años,2017,5
Total,22096 Chimillas,45 años,2017,5
Total,22096 Chimillas,46 años,2017,7
Total,22096 Chimillas,47 años,2017,1
Total,22096 Chimillas,48 años,2017,6
Total,22096 Chimillas,49 años,2017,8
Total,22096 Chimillas,50 años,2017,12
Total,22096 Chimillas,51 años,2017,9
Total,22096 Chimillas,52 años,2017,8
Total,22096 Chimillas,53 años,2017,8
Total,22096 Chimillas,54 años,2017,10
Total,22096 Chimillas,55 años,2017,6
Total,22096 Chimillas,56 años,2017,7
Total,22096 Chimillas,57 años,2017,5
Total,22096 Chimillas,58 años,2017,3
Total,22096 Chimillas,59 años,2017,5
Total,22096 Chimillas,60 años,2017,7
Total,22096 Chimillas,61 años,2017,6
Total,22096 Chimillas,62 años,2017,3
Total,22096 Chimillas,63 años,2017,11
Total,22096 Chimillas,64 años,2017,3
Total,22096 Chimillas,65 años,2017,2
Total,22090 Colungo,41 años,2017,5
Total,22090 Colungo,42 años,2017,2
Total,22090 Colungo,43 años,2017,2
Total,22090 Colungo,44 años,2017,0
Total,22090 Colungo,45 años,2017,2
Total,22090 Colungo,46 años,2017,5
Total,22090 Colungo,47 años,2017,1
Total,22090 Colungo,48 años,2017,1
Total,22090 Colungo,49 años,2017,1
Total,22090 Colungo,50 años,2017,5
Total,22090 Colungo,51 años,2017,1
Total,22090 Colungo,52 años,2017,0
Total,22090 Colungo,53 años,2017,1
Total,22090 Colungo,54 años,2017,1
Total,22090 Colungo,55 años,2017,2
Total,22090 Colungo,56 años,2017,2
Total,22090 Colungo,57 años,2017,0
Total,22090 Colungo,58 años,2017,1
Total,22090 Colungo,59 años,2017,1
Total,22090 Colungo,60 años,2017,3
Total,22090 Colungo,61 años,2017,1
Total,22090 Colungo,62 años,2017,1
Total,22090 Colungo,63 años,2017,3
Total,22090 Colungo,64 años,2017,0
Total,22090 Colungo,65 años,2017,1
Total,22099 Esplús,41 años,2017,9
Total,22099 Esplús,42 años,2017,5
Total,22099 Esplús,43 años,2017,8
Total,22099 Esplús,44 años,2017,9
Total,22099 Esplús,45 años,2017,4
Total,22099 Esplús,46 años,2017,5
Total,22099 Esplús,47 años,2017,5
Total,22099 Esplús,48 años,2017,8
Total,22099 Esplús,49 años,2017,10
Total,22099 Esplús,50 años,2017,13
Total,22099 Esplús,51 años,2017,11
Total,22099 Esplús,52 años,2017,5
Total,22099 Esplús,53 años,2017,16
Total,22099 Esplús,54 años,2017,8
Total,22099 Esplús,55 años,2017,15
Total,22099 Esplús,56 años,2017,10
Total,22099 Esplús,57 años,2017,5
Total,22099 Esplús,58 años,2017,12
Total,22099 Esplús,59 años,2017,5
Total,22099 Esplús,60 años,2017,10
Total,22099 Esplús,61 años,2017,6
Total,22099 Esplús,62 años,2017,8
Total,22099 Esplús,63 años,2017,7
Total,22099 Esplús,64 años,2017,8
Total,22099 Esplús,65 años,2017,4
Total,22102 Estada,41 años,2017,1
Total,22102 Estada,42 años,2017,4
Total,22102 Estada,43 años,2017,3
Total,22102 Estada,44 años,2017,4
Total,22102 Estada,45 años,2017,1
Total,22102 Estada,46 años,2017,4
Total,22102 Estada,47 años,2017,2
Total,22102 Estada,48 años,2017,2
Total,22102 Estada,49 años,2017,5
Total,22102 Estada,50 años,2017,2
Total,22102 Estada,51 años,2017,9
Total,22102 Estada,52 años,2017,4
Total,22102 Estada,53 años,2017,4
Total,22102 Estada,54 años,2017,4
Total,22102 Estada,55 años,2017,3
Total,22102 Estada,56 años,2017,4
Total,22102 Estada,57 años,2017,5
Total,22102 Estada,58 años,2017,5
Total,22102 Estada,59 años,2017,3
Total,22102 Estada,60 años,2017,2
Total,22102 Estada,61 años,2017,5
Total,22102 Estada,62 años,2017,5
Total,22102 Estada,63 años,2017,2
Total,22102 Estada,64 años,2017,3
Total,22102 Estada,65 años,2017,3
Total,22103 Estadilla,41 años,2017,6
Total,22103 Estadilla,42 años,2017,9
Total,22103 Estadilla,43 años,2017,8
Total,22103 Estadilla,44 años,2017,9
Total,22103 Estadilla,45 años,2017,8
Total,22103 Estadilla,46 años,2017,13
Total,22103 Estadilla,47 años,2017,11
Total,22103 Estadilla,48 años,2017,9
Total,22103 Estadilla,49 años,2017,14
Total,22103 Estadilla,50 años,2017,14
Total,22103 Estadilla,51 años,2017,12
Total,22103 Estadilla,52 años,2017,14
Total,22103 Estadilla,53 años,2017,10
Total,22103 Estadilla,54 años,2017,16
Total,22103 Estadilla,55 años,2017,5
Total,22103 Estadilla,56 años,2017,7
Total,22103 Estadilla,57 años,2017,11
Total,22103 Estadilla,58 años,2017,10
Total,22103 Estadilla,59 años,2017,16
Total,22103 Estadilla,60 años,2017,5
Total,22103 Estadilla,61 años,2017,11
Total,22103 Estadilla,62 años,2017,8
Total,22103 Estadilla,63 años,2017,8
Total,22103 Estadilla,64 años,2017,12
Total,22103 Estadilla,65 años,2017,5
Total,22105 Estopiñán del Castillo,41 años,2017,1
Total,22105 Estopiñán del Castillo,42 años,2017,4
Total,22105 Estopiñán del Castillo,43 años,2017,0
Total,22105 Estopiñán del Castillo,44 años,2017,1
Total,22105 Estopiñán del Castillo,45 años,2017,3
Total,22105 Estopiñán del Castillo,46 años,2017,2
Total,22105 Estopiñán del Castillo,47 años,2017,2
Total,22105 Estopiñán del Castillo,48 años,2017,3
Total,22105 Estopiñán del Castillo,49 años,2017,1
Total,22105 Estopiñán del Castillo,50 años,2017,6
Total,22105 Estopiñán del Castillo,51 años,2017,1
Total,22105 Estopiñán del Castillo,52 años,2017,7
Total,22105 Estopiñán del Castillo,53 años,2017,2
Total,22105 Estopiñán del Castillo,54 años,2017,4
Total,22105 Estopiñán del Castillo,55 años,2017,0
Total,22105 Estopiñán del Castillo,56 años,2017,0
Total,22105 Estopiñán del Castillo,57 años,2017,1
Total,22105 Estopiñán del Castillo,58 años,2017,3
Total,22105 Estopiñán del Castillo,59 años,2017,0
Total,22105 Estopiñán del Castillo,60 años,2017,2
Total,22105 Estopiñán del Castillo,61 años,2017,1
Total,22105 Estopiñán del Castillo,62 años,2017,2
Total,22105 Estopiñán del Castillo,63 años,2017,0
Total,22105 Estopiñán del Castillo,64 años,2017,2
Total,22105 Estopiñán del Castillo,65 años,2017,3
Total,22106 Fago,41 años,2017,0
Total,22106 Fago,42 años,2017,1
Total,22106 Fago,43 años,2017,0
Total,22106 Fago,44 años,2017,1
Total,22106 Fago,45 años,2017,0
Total,22106 Fago,46 años,2017,0
Total,22106 Fago,47 años,2017,1
Total,22106 Fago,48 años,2017,1
Total,22106 Fago,49 años,2017,2
Total,22106 Fago,50 años,2017,0
Total,22106 Fago,51 años,2017,0
Total,22106 Fago,52 años,2017,1
Total,22106 Fago,53 años,2017,0
Total,22106 Fago,54 años,2017,0
Total,22106 Fago,55 años,2017,0
Total,22106 Fago,56 años,2017,0
Total,22106 Fago,57 años,2017,0
Total,22106 Fago,58 años,2017,0
Total,22106 Fago,59 años,2017,1
Total,22106 Fago,60 años,2017,0
Total,22106 Fago,61 años,2017,1
Total,22106 Fago,62 años,2017,0
Total,22106 Fago,63 años,2017,1
Total,22106 Fago,64 años,2017,0
Total,22106 Fago,65 años,2017,0
Total,22107 Fanlo,41 años,2017,1
Total,22107 Fanlo,42 años,2017,0
Total,22107 Fanlo,43 años,2017,0
Total,22107 Fanlo,44 años,2017,2
Total,22107 Fanlo,45 años,2017,1
Total,22107 Fanlo,46 años,2017,0
Total,22107 Fanlo,47 años,2017,1
Total,22107 Fanlo,48 años,2017,4
Total,22107 Fanlo,49 años,2017,1
Total,22107 Fanlo,50 años,2017,2
Total,22107 Fanlo,51 años,2017,1
Total,22107 Fanlo,52 años,2017,0
Total,22107 Fanlo,53 años,2017,3
Total,22107 Fanlo,54 años,2017,2
Total,22107 Fanlo,55 años,2017,4
Total,22107 Fanlo,56 años,2017,4
Total,22107 Fanlo,57 años,2017,1
Total,22107 Fanlo,58 años,2017,2
Total,22107 Fanlo,59 años,2017,3
Total,22107 Fanlo,60 años,2017,3
Total,22107 Fanlo,61 años,2017,2
Total,22107 Fanlo,62 años,2017,5
Total,22107 Fanlo,63 años,2017,3
Total,22107 Fanlo,64 años,2017,0
Total,22107 Fanlo,65 años,2017,2
Total,22109 Fiscal,41 años,2017,7
Total,22109 Fiscal,42 años,2017,7
Total,22109 Fiscal,43 años,2017,5
Total,22109 Fiscal,44 años,2017,10
Total,22109 Fiscal,45 años,2017,8
Total,22109 Fiscal,46 años,2017,4
Total,22109 Fiscal,47 años,2017,4
Total,22109 Fiscal,48 años,2017,6
Total,22109 Fiscal,49 años,2017,11
Total,22109 Fiscal,50 años,2017,6
Total,22109 Fiscal,51 años,2017,6
Total,22109 Fiscal,52 años,2017,7
Total,22109 Fiscal,53 años,2017,6
Total,22109 Fiscal,54 años,2017,5
Total,22109 Fiscal,55 años,2017,3
Total,22109 Fiscal,56 años,2017,1
Total,22109 Fiscal,57 años,2017,2
Total,22109 Fiscal,58 años,2017,8
Total,22109 Fiscal,59 años,2017,7
Total,22109 Fiscal,60 años,2017,7
Total,22109 Fiscal,61 años,2017,2
Total,22109 Fiscal,62 años,2017,4
Total,22109 Fiscal,63 años,2017,2
Total,22109 Fiscal,64 años,2017,4
Total,22109 Fiscal,65 años,2017,3
Total,22110 Fonz,41 años,2017,15
Total,22110 Fonz,42 años,2017,11
Total,22110 Fonz,43 años,2017,11
Total,22110 Fonz,44 años,2017,12
Total,22110 Fonz,45 años,2017,19
Total,22110 Fonz,46 años,2017,17
Total,22110 Fonz,47 años,2017,16
Total,22110 Fonz,48 años,2017,11
Total,22110 Fonz,49 años,2017,7
Total,22110 Fonz,50 años,2017,8
Total,22110 Fonz,51 años,2017,12
Total,22110 Fonz,52 años,2017,7
Total,22110 Fonz,53 años,2017,14
Total,22110 Fonz,54 años,2017,13
Total,22110 Fonz,55 años,2017,12
Total,22110 Fonz,56 años,2017,15
Total,22110 Fonz,57 años,2017,15
Total,22110 Fonz,58 años,2017,12
Total,22110 Fonz,59 años,2017,16
Total,22110 Fonz,60 años,2017,10
Total,22110 Fonz,61 años,2017,12
Total,22110 Fonz,62 años,2017,11
Total,22110 Fonz,63 años,2017,17
Total,22110 Fonz,64 años,2017,13
Total,22110 Fonz,65 años,2017,6
Total,22111 Foradada del Toscar,41 años,2017,0
Total,22111 Foradada del Toscar,42 años,2017,1
Total,22111 Foradada del Toscar,43 años,2017,2
Total,22111 Foradada del Toscar,44 años,2017,1
Total,22111 Foradada del Toscar,45 años,2017,2
Total,22111 Foradada del Toscar,46 años,2017,3
Total,22111 Foradada del Toscar,47 años,2017,5
Total,22111 Foradada del Toscar,48 años,2017,0
Total,22111 Foradada del Toscar,49 años,2017,4
Total,22111 Foradada del Toscar,50 años,2017,3
Total,22111 Foradada del Toscar,51 años,2017,5
Total,22111 Foradada del Toscar,52 años,2017,1
Total,22111 Foradada del Toscar,53 años,2017,6
Total,22111 Foradada del Toscar,54 años,2017,2
Total,22111 Foradada del Toscar,55 años,2017,4
Total,22111 Foradada del Toscar,56 años,2017,4
Total,22111 Foradada del Toscar,57 años,2017,1
Total,22111 Foradada del Toscar,58 años,2017,4
Total,22111 Foradada del Toscar,59 años,2017,0
Total,22111 Foradada del Toscar,60 años,2017,4
Total,22111 Foradada del Toscar,61 años,2017,2
Total,22111 Foradada del Toscar,62 años,2017,2
Total,22111 Foradada del Toscar,63 años,2017,3
Total,22111 Foradada del Toscar,64 años,2017,5
Total,22111 Foradada del Toscar,65 años,2017,3
Total,22112 Fraga,41 años,2017,257
Total,22112 Fraga,42 años,2017,249
Total,22112 Fraga,43 años,2017,240
Total,22112 Fraga,44 años,2017,264
Total,22112 Fraga,45 años,2017,254
Total,22112 Fraga,46 años,2017,245
Total,22112 Fraga,47 años,2017,226
Total,22112 Fraga,48 años,2017,238
Total,22112 Fraga,49 años,2017,228
Total,22112 Fraga,50 años,2017,207
Total,22112 Fraga,51 años,2017,217
Total,22112 Fraga,52 años,2017,207
Total,22112 Fraga,53 años,2017,207
Total,22112 Fraga,54 años,2017,194
Total,22112 Fraga,55 años,2017,181
Total,22112 Fraga,56 años,2017,178
Total,22112 Fraga,57 años,2017,215
Total,22112 Fraga,58 años,2017,183
Total,22112 Fraga,59 años,2017,178
Total,22112 Fraga,60 años,2017,172
Total,22112 Fraga,61 años,2017,172
Total,22112 Fraga,62 años,2017,139
Total,22112 Fraga,63 años,2017,169
Total,22112 Fraga,64 años,2017,133
Total,22112 Fraga,65 años,2017,116
Total,22113 Fueva La,41 años,2017,10
