year,cp,name,population,superficie
2020,44051,Calanda,3822,112.25
2020,44052,Calomarde,74,28.18
2020,44053,Camañas,133,78.67
2020,44054,Camarena de la Sierra,107,79.54
2020,44055,Camarillas,92,50.55
2020,44056,Caminreal,615,44.39
2020,44059,Cantavieja,729,124.56
2020,44060,Cañada de Benatanduz,33,34.89
2020,44061,La Cañada de Verich,92,10.86
2020,44062,Cañada Vellida,36,23
2020,44063,Cañizar del Olivar,100,22.29
2020,44064,Cascante del Río,67,32.38
2020,44065,Castejón de Tornos,55,17.56
2020,44066,Castel de Cabra,93,29.44
2020,44070,El Castellar,55,37.09
2020,44071,Castellote,676,31.52
2020,44067,Castelnou,134,50.33
2020,44068,Castelserás,800,235.18
2020,44074,Cedrillas,639,73.57
2020,44075,Celadas,367,100.45
2020,44076,Cella,2571,124.68
2020,44077,La Cerollera,88,33.75
2020,44080,La Codoñera,319,20.97
2020,44082,Corbalán,109,82.44
2020,44084,Cortes de Aragón,60,24.43
2020,44085,Cosa,51,54.81
2020,44086,Cretas,554,52.66
2020,44087,Crivillén,86,42.03
2020,44088,La Cuba,43,6.51
2020,44089,Cubla,55,48.63
2020,44090,Cucalón,78,31.93
2020,44092,El Cuervo,80,20.76
2020,44093,Cuevas de Almudén,118,35.85
2020,44094,Cuevas Labradas,137,40.81
2020,44096,Ejulve,177,109.49
2020,44097,Escorihuela,136,56.99
2020,44099,Escucha,801,41.57
2020,44100,Estercuel,205,55.59
2020,44101,Ferreruela de Huerva,64,20.44
2020,44102,Fonfría,26,20.58
2020,44103,Formiche Alto,148,78.17
2020,44105,Fórnoles,74,32.56
2020,44106,Fortanete,202,168.21
2020,44107,Foz-Calanda,258,37.87
2020,44108,La Fresneda,443,39.48
2020,44109,Frías de Albarracín,104,50.79
2020,44110,Fuenferrada,36,24.53
2020,44111,Fuentes Calientes,91,25.01
2020,44112,Fuentes Claras,445,36.91
2020,44113,Fuentes de Rubielos,124,38.91
2020,44114,Fuentespalda,282,39
2020,44115,Galve,160,61.23
2020,44116,Gargallo,97,30.08
2020,44117,Gea de Albarracín,370,57
2020,44118,La Ginebrosa,197,80
2020,44119,Griegos,138,31.77
2020,44120,Guadalaviar,244,28.08
2020,44121,Gúdar,77,60.77
2020,44122,Híjar,1754,165.36
2020,44123,Hinojosa de Jarque,112,36.47
2020,44124,La Hoz de la Vieja,81,43.73
2020,44125,Huesa del Común,69,61.69
2020,44126,La Iglesuela del Cid,402,40.29
2020,44127,Jabaloyas,59,61.73
2020,44128,Jarque de la Val,62,29.23
2020,44129,Jatiel,39,10.84
2020,44130,Jorcas,29,26
2020,44131,Josa,34,28.23
2020,44132,Lagueruela,60,26.32
2020,44133,Lanzuela,22,14.22
2020,44135,Libros,100,37.91
2020,44136,Lidón,54,40
2020,44137,Linares de Mora,225,116.28
2020,44141,Lledó,155,71.78
2020,44138,Loscos,125,15.61
2020,44142,Maicas,31,24.74
2020,44143,Manzanera,516,168.66
2020,44144,Martín del Río,387,54.88
2020,44145,Mas de las Matas,1258,29.99
2020,44146,La Mata de los Olmos,261,23.73
2020,44147,Mazaleón,511,86.25
2020,44148,Mezquita de Jarque,89,31.14
2020,44149,Mirambel,116,45.47
2020,44150,Miravete de la Sierra,38,36.51
2020,44151,Molinos,222,79.61
2020,44152,Monforte de Moyuela,71,47.74
2020,44153,Monreal del Campo,2487,89.05
2020,44154,Monroyo,332,79.23
2020,44155,Montalbán,1245,82.04
2020,44156,Monteagudo del Castillo,49,44.36
2020,44157,Monterde de Albarracín,56,45.21
2020,44158,Mora de Rubielos,1512,166.23
2020,44159,Moscardón,55,26.93
2020,44160,Mosqueruela,532,265.03
2020,44161,Muniesa,583,129
2020,44163,Noguera de Albarracín,139,47.44
2020,44164,Nogueras,21,18.85
2020,44165,Nogueruelas,210,99.49
2020,44167,Obón,34,68.38
2020,44168,Odón,203,74.24
2020,44169,Ojos Negros,341,90.92
2020,44171,Olba,233,20.99
2020,44172,Oliete,343,85.48
2020,44173,Los Olmos,118,43.97
2020,44174,Orihuela del Tremedal,450,71.52
2020,44175,Orrios,128,35
2020,44176,Palomar de Arroyos,170,33.62
2020,44177,Pancrudo,119,100.12
2020,44178,Las Parras de Castellote,55,42.13
2020,44179,Peñarroya de Tastavins,446,83.28
2020,44180,Peracense,77,28.66
2020,44181,Peralejos,83,36
2020,44182,Perales del Alfambra,236,104.24
2020,44183,Pitarque,68,54.35
2020,44184,Plou,50,17.21
2020,44185,El Pobo,108,63
2020,44187,La Portellada,236,21.37
2020,44189,Pozondón,43,67.64
2020,44190,Pozuel del Campo,63,27.85
2020,44191,La Puebla de Híjar,899,17.03
2020,44192,La Puebla de Valverde,451,17.03
2020,44193,Puertomingalvo,117,103.62
2020,44194,Ráfales,139,35.61
2020,44195,Rillo,85,53.31
2020,44196,Riodeva,134,34.34
2020,44197,Ródenas,62,44.26
2020,44198,Royuela,210,32
2020,44199,Rubiales,49,27.42
2020,44200,Rubielos de la Cérida,39,66
2020,44201,Rubielos de Mora,635,66
2020,44203,Salcedillo,11,16.89
2020,44204,Saldón,24,28.37
2020,44205,Samper de Calanda,721,142
2020,44206,San Agustín,123,56.57
2020,44207,San Martín del Río,132,5.42
2020,44208,Santa Cruz de Nogueras,30,19.51
2020,44209,Santa Eulalia,1050,80.97
2020,44210,Sarrión,1148,140.44
2020,44211,Segura de los Baños,41,54.15
2020,44212,Seno,39,17.85
2020,44213,Singra,83,36.72
2020,44215,Terriente,180,47.98
2020,44216,Teruel,36240,440.41
2020,44217,Toril y Masegoso,33,30.67
2020,44218,Tormón,25,29.34
2020,44219,Tornos,202,48.95
2020,44220,Torralba de los Sisones,157,40.39
2020,44223,Torre de Arcas,94,26.76
2020,44224,Torre de las Arcas,29,26.76
2020,44225,Torre del Compte,117,34.28
2020,44227,Torre los Negros,83,37.17
2020,44221,Torrecilla de Alcañiz,439,19.46
2020,44222,Torrecilla del Rebollar,123,35.54
2020,44226,Torrelacárcel,143,29.15
2020,44228,Torremocha de Jiloca,107,33.94
2020,44229,Torres de Albarracín,185,28.31
2020,44230,Torrevelilla,170,33.44
2020,44231,Torrijas,43,57.34
2020,44232,Torrijo del Campo,447,44.04
2020,44234,Tramacastiel,67,47.29
2020,44235,Tramacastilla,104,24.81
2020,44236,Tronchón,68,57.11
2020,44237,Urrea de Gaén,427,41.12
2020,44238,Utrillas,3006,39.82
2020,44239,Valacloche,20,15.02
2020,44240,Valbona,172,40.72
2020,44241,Valdealgorfa,595,46.93
2020,44243,Valdecuenca,32,18.64
2020,44244,Valdelinares,92,55.09
2020,44245,Valdeltormo,281,16
2020,44246,Valderrobres,2435,124.04
2020,44247,Valjunquera,338,41.84
2020,44249,El Vallecillo,44,21.59
2020,44250,Veguillas de la Sierra,21,13.67
2020,44251,Villafranca del Campo,285,63.64
2020,44252,Villahermosa del Campo,83,19
2020,44256,Villanueva del Rebollar de la Sierra,42,75.99
2020,44257,Villar del Cobo,160,54.13
2020,44258,Villar del Salz,61,38.69
2020,44260,Villarluengo,171,157.89
2020,44261,Villarquemado,841,56.43
2020,44262,Villarroya de los Pinares,161,91
2020,44263,Villastar,507,39.05
2020,44264,Villel,333,85.38
2020,44265,Vinaceite,231,50.07
2020,44266,Visiedo,131,55.53
2020,44267,Vivel del Río Martín,72,51.16
2020,44268,La Zoma,32,14
